posting_key,employer,industry,title,role_family,job_level,ats_platform,url,metro,study_metro,tier,state,census_region,mandate_state,seniority_rank,seniority_label,early_career,distance_miles,work_arrangement,remote_eligible,posted_at,posting_age_days,first_seen_run,last_seen_run,yrs_exp_min,yrs_exp_excerpt,pay_disclosed,pay_min,pay_max,pay_midpoint,pay_range_width,pay_source,pay_unit_original,hourly_original,pay_single_figure,pay_excerpt,description_hash,description_chars,degree_required,degree_stem,advanced_degree_pref,prior_internship_req,certification_req,skill_python_r,skill_sql,skill_cloud,skill_ml_ai,skill_viz_bi,skill_big_data,soft_teamwork,soft_communication,soft_leadership,soft_problem_solving,travel_required,on_call,security_clearance,union_role,sponsorship_unavailable,benefit_health,benefit_retirement,benefit_bonus,benefit_equity,benefit_paid_leave,benefit_tuition,benefit_relocation,benefit_wellness
096006cdd9de11bf,Cologix,data_center,IT Systems DevOps Engineer,other,0,lever,https://jobs.lever.co/cologix/96b135f9-b635-4bc7-ba81-c8102f24e87f,,0,,FL,south,0,2,mid,0,,unspecified,0,2026-08-14T17:30:06.365000+00:00,38,2026-09-20,2026-09-21,,,1,100000.0,130000.0,115000.0,30000.0,structured,year,0,0,,e78c21a438e7c6a6,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d510762a4c5100a3,EdgeConneX,data_center,"Business Analyst, Data Center Capacity Reporting",software_data,2,greenhouse,https://www.edgeconnex.com/company/careers/?gh_jid=5182341007,northern_virginia,1,3,VA,south,1,2,mid,0,1.74,unspecified,0,2026-07-09T12:24:21-04:00,74,2026-09-20,2026-09-21,5,5+ year,1,100000.0,100000.0,100000.0,0.0,text,year,0,1,"$100,000",c2c1c99e8e6f32a9,6351,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9f18d2aac57b0b65,Flexential,data_center,Commercial Operations Associate,market_commercial,1,greenhouse,https://job-boards.greenhouse.io/flexentialcorp/jobs/4403351009,,0,,GA,south,0,1,entry,1,,unspecified,0,2026-09-11T12:12:45-04:00,10,2026-09-20,2026-09-21,,,0,,,,,,,0,0,,99f704ab4626910a,25146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
86f020d70a434961,Flexential,data_center,Senior Platform Engineer,software_data,0,greenhouse,https://job-boards.greenhouse.io/flexentialcorp/jobs/4391689009,remote_national,0,0,,,0,3,senior,0,,remote,1,2026-09-04T13:42:53-04:00,17,2026-09-20,2026-09-21,2,2+ year,1,150000.0,165000.0,157500.0,15000.0,text,year,0,0,"$150,000 - $165,000",656ff6261e723e95,8343,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
ab9e9cf9312a7c9e,Flexential,data_center,ServiceNow Platform Engineer,software_data,0,greenhouse,https://job-boards.greenhouse.io/flexentialcorp/jobs/4403449009,denver,1,3,CO,west,1,2,mid,1,,remote,1,2026-09-11T12:50:12-04:00,10,2026-09-20,2026-09-21,3,3+ year,1,105000.0,120000.0,112500.0,15000.0,text,year,0,0,"$105,000 - $120,000",ccb2f1d992dffdc6,11605,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
1667846f96b169e5,Invenergy,utility,ServiceNow Platform Engineer,software_data,0,workday,https://invenergyllc.wd1.myworkdayjobs.com/invenergycareers/job/Chicago-IL/Senior-ServiceNow-Platform-Engineer_R10438-1,chicago,1,1,IL,midwest,1,2,mid,0,0.0,unspecified,0,2026-09-01,20,2026-09-20,2026-09-21,,,1,137000.0,160000.0,148500.0,23000.0,text,year,0,0,"$137,000.00 - $160,000.00",dfff8f89a7db0e59,6959,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0
993d9f36697074c2,AES Indiana,utility,Sr. NERC Compliance Program Specialist,regulatory,0,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Salt-Lake-City-UT/Sr-NERC-Compliance-Program-Specialist_R1064954-1,indianapolis,1,2,UT,west,0,3,senior,0,0.0,unspecified,0,2026-09-17,4,2026-09-21,2026-09-21,5,Minimum 5 year,1,100000.0,124950.0,112475.0,24950.0,text,year,0,0,"between $100,000 and $124,950",0a8d949c23f6f5de,6785,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
bcea6ed24c5fd9dd,AES Indiana,utility,Senior FP&A Data Analyst,market_commercial,2,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Arlington-VA/Senior-FP-A-Data-Analyst_R1064906,northern_virginia,1,3,VA,south,1,3,senior,0,15.26,unspecified,0,2026-09-17,4,2026-09-21,2026-09-21,,,1,105000.0,131325.0,118162.5,26325.0,text,year,0,0,"between $105,000 and $131,325",f935c7efc107c64e,6593,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
db24c9d3ae2ed6f7,AES Indiana,utility,Senior Financial Reporting Analyst,other,2,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/Senior-Financial-Reporting-Analyst_R1064826-2,indianapolis,1,2,IN,midwest,0,3,senior,0,0.0,unspecified,0,2026-09-17,4,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,70e4bef4c02f5afc,6029,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
e0f4ab298940c205,AES Indiana,utility,"Manager, Regulatory Affairs",regulatory,0,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/Manager--Regulatory-Affairs_R1061421,indianapolis,1,2,IN,midwest,0,5,manager,0,0.0,unspecified,0,2026-09-09,12,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,617db74ad6e27dec,4147,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c6b768bb7a177859,AES Indiana,utility,"Analyst, FP&A",market_commercial,2,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/Analyst--FP-A_R1064804-1,indianapolis,1,2,IN,midwest,0,2,mid,1,0.0,unspecified,0,2026-09-07,14,2026-09-21,2026-09-21,2,2 years of experience,0,,,,,,,0,0,,5dfa908d9fef0eb5,4506,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58daab3e0de2e6c1,AES Indiana,utility,"Sr Analyst, FP&A",market_commercial,2,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/Sr-Analyst--FP-A_R1064758-1,indianapolis,1,2,IN,midwest,0,3,senior,0,0.0,unspecified,0,2026-08-31,21,2026-09-21,2026-09-21,,,1,83000.0,99450.0,91225.0,16450.0,text,year,0,0,"between $83,000 and $99,450",47047ec96036afc7,6003,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
68edb12d0a5a96e0,AES Indiana,utility,AES Indiana – NERC Compliance Engineer (Power Generation),regulatory,0,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/AES-Indiana---NERC-Compliance-Engineer--Power-Generation-_R1064771-1,indianapolis,1,2,IN,midwest,0,2,mid,0,0.0,unspecified,0,2026-08-28,24,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,c076b099590be0db,6588,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
c0199d6b49078a23,AES Indiana,utility,Mergers and Acquisitions Associate,market_commercial,1,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Arlington-VA/Mergers-and-Acquisitions-Associate_R1064638-1,northern_virginia,1,3,VA,south,1,1,entry,1,15.26,unspecified,0,2026-08-26,26,2026-09-21,2026-09-21,,,1,113000.0,141525.0,127262.5,28525.0,text,year,0,0,"between $113,000 and $141,525",7fb5350b5b34a488,6575,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
86a6e7fdcd5cd8c8,AES Indiana,utility,Transmission Planning Operations Engineer,grid_power,0,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/Transmission-Planning-Operations-Engineer_R1064158,indianapolis,1,2,IN,midwest,0,2,mid,1,0.0,unspecified,0,2026-08-24,28,2026-09-21,2026-09-21,2,A minimum of 2 year,0,,,,,,,0,0,,9041040c848c6525,5683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc42150ce1d84160,AES Indiana,utility,FP&A Associate,market_commercial,1,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Louisville-CO/FP-A-Associate_R1064523-2,northern_virginia,1,3,CO,west,1,1,entry,1,15.26,unspecified,0,2026-08-19,33,2026-09-21,2026-09-21,,,1,105000.0,131325.0,118162.5,26325.0,text,year,0,0,"between $105,000 and $131,325",70867c93b12dffa5,5332,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0
635445c3e433ea7a,AES Indiana,utility,"Senior Manager, Data Center Infra Origination",siting_dev,0,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Houston-TX/Senior-Manager--Head-of-Large-Loads-and-Retail-Services_R1063128-1,new_york,1,4,TX,south,0,5,manager,0,0.0,unspecified,0,2026-08-19,33,2026-09-21,2026-09-21,,,1,173000.0,216750.0,194875.0,43750.0,text,year,0,0,"between $173,000 and $216,750",8f9a195d36aa87a2,6511,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
6d01de98fe45dd51,AES Indiana,utility,Senior Associate FP&A,market_commercial,3,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Arlington-VA/Senior-Associate-FP-A_R1063837,indianapolis,1,2,VA,south,1,3,senior,0,0.0,unspecified,0,2026-08-11,41,2026-09-21,2026-09-21,,,1,105000.0,131325.0,118162.5,26325.0,text,year,0,0,"between $105,000 and $131,325",22c9385c5df02f4d,6744,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
3298a19ddbf8e3fa,AES Indiana,utility,"Associate, Valuation & Investments",market_commercial,1,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Arlington-VA/Associate--Valuation---Investments_R1064519,new_york,1,4,VA,south,1,1,entry,1,0.0,unspecified,0,2026-08-07,45,2026-09-21,2026-09-21,,,1,105000.0,131325.0,118162.5,26325.0,text,year,0,0,"between $105,000 and $131,325",76660ec556f906e3,5608,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
863cbdb9673d2aae,AES Indiana,utility,"Senior Analyst, FP&A",market_commercial,3,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Louisville-CO/Senior-Analyst--FP-A_R1063557-1,northern_virginia,1,3,CO,west,1,3,senior,0,15.26,unspecified,0,2026-08-05,47,2026-09-21,2026-09-21,,,1,83000.0,99450.0,91225.0,16450.0,text,year,0,0,"between $83,000 and $99,450",d39bc92869f7e42f,7792,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
8daa9b1bad08b430,AES Indiana,utility,Interconnection Engineer (CAISO),grid_power,0,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Long-Beach-Clean-Energy-CA/Interconnection-Engineer--CAISO-_R1063554-1,bay_area,1,4,CA,west,1,2,mid,1,0.0,remote,1,2026-07-29,54,2026-09-21,2026-09-21,2,2 -5   year,1,94000.0,112625.0,103312.5,18625.0,text,year,0,0,"between $94,000 and $112,625",ca8656b59d99fe01,7894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
9b860501354583dc,AES Indiana,utility,"NERC Operations Sr Analyst, Central",regulatory,2,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/NERC-Operations-Sr-Analyst--Central_R1063478-1,northern_virginia,1,3,IN,midwest,0,3,senior,0,15.26,unspecified,0,2026-07-01,82,2026-09-21,2026-09-21,,,1,83000.0,99450.0,91225.0,16450.0,text,year,0,0,"between $83,000 and $99,450",195fb75af7ea10b2,10131,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
77ee7db6b6f27345,AES Indiana,utility,"NERC Operations Sr Analyst, East",regulatory,2,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/NERC-Operations-Sr-Analyst--East_R1063477,northern_virginia,1,3,IN,midwest,0,3,senior,0,15.26,unspecified,0,2026-07-01,82,2026-09-21,2026-09-21,,,1,83000.0,99450.0,91225.0,16450.0,text,year,0,0,"between $83,000 and $99,450",ad6cd7e60ed6e259,10147,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
26ae90eba7871ee7,AES Indiana,utility,NERC Operations Team Leader,regulatory,0,workday,https://aes.wd1.myworkdayjobs.com/AES_US/job/US-Indianapolis-IN/NERC-Operations-Team-Leader_R1063476-1,northern_virginia,1,3,IN,midwest,0,5,manager,0,15.26,unspecified,0,2026-07-01,82,2026-09-21,2026-09-21,,,1,108500.0,135575.0,122037.5,27075.0,text,year,0,0,"between $108,500 and $135,575",19383e3525e54eb9,12542,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
cf4b7f43ce28ccad,Arevon Energy,developer,"Contract Administrator, Land Development",siting_dev,0,greenhouse,https://job-boards.greenhouse.io/arevonenergyimpltest/jobs/5233308007,,0,,AZ,west,0,2,mid,0,,unspecified,0,2026-09-10T16:29:58-04:00,11,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,74eeeb42ab7ba438,4448,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
1cbe09fd1773a0dc,Aypa Power,developer,"Manager, FP&A",market_commercial,0,greenhouse,https://job-boards.greenhouse.io/aypapower/jobs/5386767008,,0,,TX,south,0,5,manager,0,,hybrid,0,2026-08-11T17:29:23-04:00,41,2026-09-21,2026-09-21,5,5+ year,0,,,,,,,0,0,,5f3e9ec89c3c51fe,7721,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0
ffb0c66cfb58ff35,Charles River Associates,consulting,Full Stack Agentic Developer,software_data,0,greenhouse,https://job-boards.greenhouse.io/charlesriverassociates/jobs/7983777,bay_area,1,4,MA,northeast,1,2,mid,0,8.34,remote,1,2026-06-16T16:08:37-04:00,97,2026-09-21,2026-09-21,6,6+ year,1,150000.0,230000.0,190000.0,80000.0,text,year,0,0,"$150,000 - $230,000",80558581923305db,17313,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
652b2fa780d0d0da,Charles River Associates,consulting,"Product Manager/Agile Master, AI and Digital Products",ai_ml,0,greenhouse,https://job-boards.greenhouse.io/charlesriverassociates/jobs/7983867,bay_area,1,4,MA,northeast,1,5,manager,0,8.34,unspecified,0,2026-06-16T16:19:03-04:00,97,2026-09-21,2026-09-21,5,5-8+ year,1,150000.0,170000.0,160000.0,20000.0,text,year,0,0,"$150,000 - $170,000",5fd6e050ed034465,14327,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1
ebf8a058cf1a8161,Cypress Creek Renewables,developer,Software Engineer,software_data,0,greenhouse,https://ccrenew.com/careers/job-listing/?gh_jid=8180722,,0,,NC,south,0,2,mid,1,,unspecified,0,2026-09-10T11:38:43-04:00,11,2026-09-21,2026-09-21,3,3-6 year,1,120000.0,150000.0,135000.0,30000.0,text,year,0,0,"$120,000 - $150,000",610ccfd5942f055c,9377,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
86bc4fae404dd7dd,CyrusOne,data_center,Capital Markets Senior Analyst,market_commercial,3,workday,https://cyrusone.wd1.myworkdayjobs.com/CyrusOneCareerPortal/job/Dallas-TX/Capital-Markets-Senior-Analyst_R0008050,,0,,TX,south,0,3,senior,0,,unspecified,0,2026-09-14,7,2026-09-21,2026-09-21,5,Minimum 5 year,0,,,,,,,0,0,,cac35cb21b9c3cb1,4333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4639bf89ec4fab14,CyrusOne,data_center,Energy Policy & Regulatory Affairs Manager,regulatory,0,workday,https://cyrusone.wd1.myworkdayjobs.com/CyrusOneCareerPortal/job/Dallas-TX/Energy-Policy---Regulatory-Manager_R0007941,remote_national,0,0,TX,south,0,5,manager,0,,remote,1,2026-09-02,19,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,e640106e63de8cf6,6554,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0c1824d12de8b64b,CyrusOne,data_center,Senior Energy & Land Development Associate,siting_dev,1,workday,https://cyrusone.wd1.myworkdayjobs.com/CyrusOneCareerPortal/job/Dallas-TX/Senior-Energy---Land-Development-Associate_R0007944,,0,,TX,south,0,3,senior,0,,unspecified,0,2026-08-24,28,2026-09-21,2026-09-21,3,3-7 year,0,,,,,,,0,0,,6440a3c4b1270e25,6187,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
a11302b6f4f92ea1,CyrusOne,data_center,"Senior Manager, Real Estate Site Selection, Acquisition & Development",siting_dev,0,workday,https://cyrusone.wd1.myworkdayjobs.com/CyrusOneCareerPortal/job/Texas/Senior-Manager--Real-Estate-Site-Selection--Acquisition---Development_R0007212-3,,0,,TX,south,0,5,manager,0,,unspecified,0,2026-07-22,61,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,250a05cf7d115be4,6398,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1
eab53d7fa33b6c0f,CyrusOne,data_center,"Corporate Counsel, Corporate & Capital Markets",market_commercial,0,workday,https://cyrusone.wd1.myworkdayjobs.com/CyrusOneCareerPortal/job/Dallas-TX/Corporate-Counsel--Corporate---Capital-Markets_R0007585,,0,,TX,south,0,2,mid,0,,unspecified,0,2026-06-08,105,2026-09-21,2026-09-21,4,4-7 year,0,,,,,,,0,0,,a97c335d209e53bb,2966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
d685eb1ef5a7367b,CyrusOne,data_center,Senior Market Intelligence Analyst,market_commercial,2,workday,https://cyrusone.wd1.myworkdayjobs.com/CyrusOneCareerPortal/job/Dallas-TX/Senior-Market-Intelligence-Analyst_R0007356,,0,,TX,south,0,3,senior,0,,unspecified,0,2026-04-23,151,2026-09-21,2026-09-21,5,5–10 year,0,,,,,,,0,0,,2113ef9556b0b9e1,5255,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4d9bcc4ba9a30daf,Duke Energy Indiana,utility,Compliance Analyst - Senior Compliance Analyst,regulatory,2,workday,https://dukeenergy.wd1.myworkdayjobs.com/search/job/Belews-Creek-NC/Compliance-Analyst---Senior-Compliance-Analyst_R41399,,0,,NC,south,0,3,senior,0,,unspecified,0,2026-09-16,5,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,b0a7669ff507aafd,8318,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
e4edf7d663227ae1,Equinix,data_center,"AI Engineer, Product Software",ai_ml,0,workday,https://equinix.wd1.myworkdayjobs.com/External/job/Redwood-City/Staff-Engineer--Product-Software_JR-163407-1,bay_area,1,4,CA,west,1,2,mid,0,22.38,unspecified,0,2026-09-14,7,2026-09-21,2026-09-21,,,1,142000.0,212000.0,177000.0,70000.0,text,year,0,0,"142,000 - 212,000",2cbf8379e018cbf8,8742,1,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
c8a99787bc91899e,Equinix,data_center,Senior Staff Platform Engineer,software_data,0,workday,https://equinix.wd1.myworkdayjobs.com/External/job/Remote-Location---PL/Senior-Staff-Platform-Engineer_JR-162995,remote_national,0,0,,,0,4,staff_principal,0,,remote,1,2026-08-31,21,2026-09-21,2026-09-21,,,1,233000.0,386000.0,309500.0,153000.0,text,year,0,0,"233,000 - 386,000",1aae280dd71ff92b,6962,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1
3a862d0334821139,Equinix,data_center,Senior Staff Platform Engineer,software_data,0,workday,https://equinix.wd1.myworkdayjobs.com/External/job/Warsaw/Senior-Staff-Platform-Engineer_JR-163081,remote_national,0,0,,,0,4,staff_principal,0,,remote,1,2026-08-26,26,2026-09-21,2026-09-21,,,1,233000.0,386000.0,309500.0,153000.0,text,year,0,0,"233,000 - 386,000",b1cbcd562baae548,6633,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
171172f6dd6a86c2,Equinix,data_center,Software Development Engineer -AI/Agentic Systems,ai_ml,0,workday,https://equinix.wd1.myworkdayjobs.com/External/job/Redwood-City/Software-Development-Engineer--AI-Agentic-Systems_JR-161117,bay_area,1,4,CA,west,1,2,mid,1,22.38,unspecified,0,2026-05-28,116,2026-09-21,2026-09-21,2,at least 2 year,1,186000.0,280000.0,233000.0,94000.0,text,year,0,0,"186,000 - 280,000",f42c835b93d73686,8772,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1
946b92dab49884f6,Hitachi Energy,grid_vendor,GIS I&C Specialist,gis,1,workday,https://hitachi.wd1.myworkdayjobs.com/hitachi/job/Dammam-Eastern-Region-Saudi-Arabia/GIS-I-C-Specialist_R0138172,remote_national,0,0,,,0,1,entry,1,,remote,1,2026-09-21,0,2026-09-21,2026-09-21,2,2-5 year,0,,,,,,,0,0,,384179ab9698da01,5507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a6e314cad4030605,Hitachi Energy,grid_vendor,Technical Lead – Full Stack Development (Angular/AWS),siting_dev,0,workday,https://hitachi.wd1.myworkdayjobs.com/hitachi/job/Dallas-Texas-United-States/Technical-Lead---Full-Stack-Development--Angular-AWS-_R0145544-2,,0,,TX,south,0,3,senior,0,,unspecified,0,2026-09-18,3,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,e7acea426357c209,4328,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
5222fb04a4c1d3d6,Hitachi Energy,grid_vendor,AWS AgentCore Platform Engineer - 67417,software_data,0,workday,https://hitachi.wd1.myworkdayjobs.com/hitachi/job/Reading-Pennsylvania-United-States/AWS-AgentCore-Platform-Engineer---67417_R0134374-2,,0,,PA,northeast,0,2,mid,0,,unspecified,0,2026-09-17,4,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,5e0104dce3011936,8247,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0a73dc765989dd32,Hitachi Energy,grid_vendor,Data Scientist I or II (MAD-BS-OR),ai_ml,2,workday,https://hitachi.wd1.myworkdayjobs.com/hitachi/job/HTA-NCP-Hillsboro-OR/Data-Scientist-I-or-II--MAD-BS-OR-_R0128931,,0,,OR,west,0,2,mid,0,,hybrid,0,2026-09-16,5,2026-09-21,2026-09-21,,,1,99608.0,136961.0,118284.5,37353.0,text,year,0,0,"$99,608 - $136,961",4d48af4e8d672acf,6904,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
794e9ea542d42183,Hitachi Energy,grid_vendor,AI Data & Security Governance Engineer (MAD-BS-OR),ai_ml,0,workday,https://hitachi.wd1.myworkdayjobs.com/hitachi/job/HTA-NCP-Hillsboro-OR/AI-Data---Security-Governance-Engineer--MAD-BS-OR-_R0144180,,0,,OR,west,0,2,mid,0,,hybrid,0,2026-09-16,5,2026-09-21,2026-09-21,,,1,134476.0,184905.0,159690.5,50429.0,text,year,0,0,"$134,476 - $184,905",36375d33715688e1,7048,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
7fc2881f295223fa,Hitachi Energy,grid_vendor,Federal Data Engineer,software_data,0,workday,https://hitachi.wd1.myworkdayjobs.com/hitachi/job/DEAI-HV-US-Remote-DC/Federal-Data-Engineer_R0143824,remote_national,0,0,,,0,2,mid,0,,remote,1,2026-09-14,7,2026-09-21,2026-09-21,8,Minimum 8 year,1,160000.0,205000.0,182500.0,45000.0,text,year,0,0,"$160,000-$205,000",03ba260ffe842006,10440,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1
ea604cef893ae6fe,Hitachi Energy,grid_vendor,Senior Service Product Specialist – AIS and GIS,gis,0,workday,https://hitachi.wd1.myworkdayjobs.com/hitachi/job/Mount-Pleasant-Pennsylvania-United-States-of-America/Senior-Service-Product-Specialist---AIS-and-GIS_R0143453,,0,,PA,northeast,0,3,senior,0,,hybrid,0,2026-09-14,7,2026-09-21,2026-09-21,,,0,,,,,,,0,0,,b3bf83cf381ef183,5456,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0efd1a13079bcd36,Invenergy,utility,"Analyst, Compliance",regulatory,2,workday,https://invenergyllc.wd1.myworkdayjobs.com/invenergycareers/job/Chicago-IL/Analyst--Compliance_R11378-1,chicago,1,1,IL,midwest,1,2,mid,0,0.0,hybrid,0,2026-09-18,3,2026-09-21,2026-09-21,,,1,75000.0,87000.0,81000.0,12000.0,text,year,0,0,"$ 75,000.00 - $87,000.00",d9cc32a2a8365ddd,5948,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
685a4da10e4260f6,Invenergy,utility,"Associate, Commercial Contracts",market_commercial,1,workday,https://invenergyllc.wd1.myworkdayjobs.com/invenergycareers/job/Chicago-IL/Associate--Commercial-Contracts_R11449-1,chicago,1,1,IL,midwest,1,1,entry,1,0.0,hybrid,0,2026-09-18,3,2026-09-21,2026-09-21,,,1,0.0,110000.0,55000.0,110000.0,text,year,0,0,"000.00 - $110,000.00",f8f1eb161726ce82,3988,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
2d0bee391b2d7200,Invenergy,utility,"Procurement Analyst, Operations Procurement",market_commercial,2,workday,https://invenergyllc.wd1.myworkdayjobs.com/invenergycareers/job/Chicago-IL/Procurement-Analyst--Operations-Procurement_R11292,chicago,1,1,IL,midwest,1,2,mid,0,0.0,hybrid,0,2026-09-15,6,2026-09-21,2026-09-21,,,1,70000.0,88000.0,79000.0,18000.0,text,year,0,0,"$70,000.00 - 88,000.00",d162b859bc74b848,5178,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
